model,p2_id,cell,value
llama31-8b,g24p2_115,MNR-,38.07109282474599
llama31-8b,g24p2_115,RND+,51.59686654805901
llama31-8b,g24p2_115,RND-,0.07329429844001291
llama31-8b,g24p2_115,STR+,30.488634741190854
llama31-8b,g24p2_115,STR-,6.589481006067698
llama31-8b,g24p2_115,Y0,89.42717693444402
llama31-8b,g24p2_116,ADM+,97.14584834681567
llama31-8b,g24p2_116,ADM-,98.00562717611282
llama31-8b,g24p2_116,CF+,53.90492967055663
llama31-8b,g24p2_116,CF-,53.87280468828207
llama31-8b,g24p2_116,EXC+,83.39976096718615
llama31-8b,g24p2_116,EXC-,96.23374327748242
llama31-8b,g24p2_116,MNR+,51.16831236282619
llama31-8b,g24p2_116,MNR-,48.672203496658796
llama31-8b,g24p2_116,RND+,55.55001671324177
llama31-8b,g24p2_116,RND-,55.558084595332254
llama31-8b,g24p2_116,STR+,87.18852094704037
llama31-8b,g24p2_116,STR-,29.4759792797141
llama31-8b,g24p2_116,Y0,98.35527982514739
llama31-8b,g24p2_117,ADM+,89.56306629931854
llama31-8b,g24p2_117,ADM-,88.92557910336384
llama31-8b,g24p2_117,CF+,53.274708470761205
llama31-8b,g24p2_117,CF-,50.97244318941263
llama31-8b,g24p2_117,EXC+,85.51108068533553
llama31-8b,g24p2_117,EXC-,35.3470728997584
llama31-8b,g24p2_117,MNR+,47.92298366956302
llama31-8b,g24p2_117,MNR-,46.144460811401174
llama31-8b,g24p2_117,RND+,53.840846887448635
llama31-8b,g24p2_117,RND-,53.785365648071796
llama31-8b,g24p2_117,STR+,46.791320894826015
llama31-8b,g24p2_117,STR-,28.134811158561465
llama31-8b,g24p2_117,Y0,45.70953101300325
llama31-8b,g24p2_120,ADM+,92.28669146194704
llama31-8b,g24p2_120,ADM-,89.9172437028852
llama31-8b,g24p2_120,CF+,67.17022595389176
llama31-8b,g24p2_120,CF-,67.42403989670822
llama31-8b,g24p2_120,EXC+,61.495329323105565
llama31-8b,g24p2_120,EXC-,60.76784595570268
llama31-8b,g24p2_120,MNR+,50.91049284307755
llama31-8b,g24p2_120,MNR-,51.371220901103676
llama31-8b,g24p2_120,RND+,56.84046131915631
llama31-8b,g24p2_120,RND-,56.07894597865478
llama31-8b,g24p2_120,STR+,66.87397171420479
llama31-8b,g24p2_120,STR-,25.431343279547843
llama31-8b,g24p2_120,Y0,88.46522818875331
llama31-8b,g24p2_121,ADM+,87.64721997305479
llama31-8b,g24p2_121,ADM-,86.91322848043328
llama31-8b,g24p2_121,CF+,66.66736379220421
llama31-8b,g24p2_121,CF-,66.66804091834996
llama31-8b,g24p2_121,EXC+,61.4265489497061
llama31-8b,g24p2_121,EXC-,85.75849626089425
llama31-8b,g24p2_121,MNR+,77.17640500665523
llama31-8b,g24p2_121,MNR-,81.44569902407412
llama31-8b,g24p2_121,RND+,66.66601561895983
llama31-8b,g24p2_121,RND-,66.66600795257744
llama31-8b,g24p2_121,STR+,69.95224744060613
llama31-8b,g24p2_121,STR-,82.90893894386062
llama31-8b,g24p2_121,Y0,71.80272589244478
llama31-8b,g24p2_122,ADM+,97.92146962364069
llama31-8b,g24p2_122,ADM-,2.1078297870618306
llama31-8b,g24p2_122,CF+,0.11282135701420899
llama31-8b,g24p2_122,CF-,0.06662108393625595
llama31-8b,g24p2_122,EXC+,99.88234237612284
llama31-8b,g24p2_122,EXC-,2.964600180481529
llama31-8b,g24p2_122,MNR+,55.5524023168134
llama31-8b,g24p2_122,MNR-,49.48338473877253
llama31-8b,g24p2_122,RND+,6.74127946209967
llama31-8b,g24p2_122,RND-,0.2325347098829988
llama31-8b,g24p2_122,STR+,3.239287413695839
llama31-8b,g24p2_122,STR-,3.6756721509058767
llama31-8b,g24p2_122,Y0,47.48207014393764
llama31-8b,g24p2_123,ADM+,89.25522257500936
llama31-8b,g24p2_123,ADM-,89.45461164326078
llama31-8b,g24p2_123,CF+,26.814652538413092
llama31-8b,g24p2_123,CF-,27.963510962608872
llama31-8b,g24p2_123,EXC+,48.683228610497245
llama31-8b,g24p2_123,EXC-,50.84342158581242
llama31-8b,g24p2_123,MNR+,54.18166374926377
llama31-8b,g24p2_123,MNR-,54.313855372235714
llama31-8b,g24p2_123,RND+,52.890349215096336
llama31-8b,g24p2_123,RND-,52.602771921383756
llama31-8b,g24p2_123,STR+,52.06711097978187
llama31-8b,g24p2_123,STR-,57.41332698556524
llama31-8b,g24p2_123,Y0,88.26024310304284
llama31-8b,g24p2_125,ADM+,91.52213742125699
llama31-8b,g24p2_125,ADM-,90.31094235505294
llama31-8b,g24p2_125,CF+,54.16440253515142
llama31-8b,g24p2_125,CF-,54.240748800569854
llama31-8b,g24p2_125,EXC+,55.32299436929385
llama31-8b,g24p2_125,EXC-,68.63386239875891
llama31-8b,g24p2_125,MNR+,54.330608144337255
llama31-8b,g24p2_125,MNR-,75.45199743704003
llama31-8b,g24p2_125,RND+,53.92875444231305
llama31-8b,g24p2_125,RND-,53.72695666463137
llama31-8b,g24p2_125,STR+,53.754935999748554
llama31-8b,g24p2_125,STR-,53.5902460926071
llama31-8b,g24p2_125,Y0,86.12559155347967
llama31-8b,g24p2_126,ADM+,99.93275066427854
llama31-8b,g24p2_126,ADM-,99.88897745477904
llama31-8b,g24p2_126,CF+,20.529659692465852
llama31-8b,g24p2_126,CF-,18.090103489924434
llama31-8b,g24p2_126,EXC+,47.27649144549057
llama31-8b,g24p2_126,EXC-,73.56887969234108
llama31-8b,g24p2_126,MNR+,92.3291307116226
llama31-8b,g24p2_126,MNR-,95.27911671879941
llama31-8b,g24p2_126,RND+,44.45672474502524
llama31-8b,g24p2_126,RND-,17.498211960335517
llama31-8b,g24p2_126,STR+,57.430928756680146
llama31-8b,g24p2_126,STR-,55.55714800299332
llama31-8b,g24p2_126,Y0,88.12872902443867
llama31-8b,g24p2_128,ADM+,98.34366438297043
llama31-8b,g24p2_128,ADM-,3.7547899608632473
llama31-8b,g24p2_128,CF+,55.55335565545377
llama31-8b,g24p2_128,CF-,88.78350966459567
llama31-8b,g24p2_128,EXC+,50.70488330926433
llama31-8b,g24p2_128,EXC-,94.78595611984501
llama31-8b,g24p2_128,MNR+,91.26540291403691
llama31-8b,g24p2_128,MNR-,87.07948027108917
llama31-8b,g24p2_128,RND+,0.17451792006376257
llama31-8b,g24p2_128,RND-,88.88605949969299
llama31-8b,g24p2_128,STR+,53.34277308636226
llama31-8b,g24p2_128,STR-,88.64349987453538
llama31-8b,g24p2_128,Y0,99.04211908994986
llama31-8b,g24p2_129,ADM+,59.495643303540206
llama31-8b,g24p2_129,ADM-,98.92573209933965
llama31-8b,g24p2_129,CF+,88.88811471068831
llama31-8b,g24p2_129,CF-,44.45323567314034
llama31-8b,g24p2_129,EXC+,53.60671330148656
llama31-8b,g24p2_129,EXC-,49.666232522965494
llama31-8b,g24p2_129,MNR+,54.21597636943295
llama31-8b,g24p2_129,MNR-,52.830847528555815
llama31-8b,g24p2_129,RND+,88.88813076631307
llama31-8b,g24p2_129,RND-,55.552632957409415
llama31-8b,g24p2_129,STR+,54.27937818955475
llama31-8b,g24p2_129,STR-,52.070899618093975
llama31-8b,g24p2_129,Y0,89.05244113394194
llama31-8b,g24p2_130,ADM+,92.11097521811726
llama31-8b,g24p2_130,ADM-,15.174788492736715
llama31-8b,g24p2_130,CF+,44.45123842500149
llama31-8b,g24p2_130,CF-,44.45802283282824
llama31-8b,g24p2_130,EXC+,50.838066123560104
llama31-8b,g24p2_130,EXC-,62.113582809277446
llama31-8b,g24p2_130,MNR+,54.359614078295
llama31-8b,g24p2_130,MNR-,53.79337338598127
llama31-8b,g24p2_130,RND+,42.98249704110395
llama31-8b,g24p2_130,RND-,44.454743714467654
llama31-8b,g24p2_130,STR+,52.14339733790125
llama31-8b,g24p2_130,STR-,88.56876000823796
llama31-8b,g24p2_130,Y0,47.07606982751142
llama31-8b,g24p2_131,ADM+,90.52676952600001
llama31-8b,g24p2_131,ADM-,90.55618295534977
llama31-8b,g24p2_131,CF+,44.31299487239495
llama31-8b,g24p2_131,CF-,43.22093935760207
llama31-8b,g24p2_131,EXC+,18.17948569345777
llama31-8b,g24p2_131,EXC-,13.12495299624874
llama31-8b,g24p2_131,MNR+,9.54337618798027
llama31-8b,g24p2_131,MNR-,14.38749204176034
llama31-8b,g24p2_131,RND+,45.322729953989864
llama31-8b,g24p2_131,RND-,55.554043976503934
llama31-8b,g24p2_131,STR+,33.26215055431326
llama31-8b,g24p2_131,STR-,33.271175014147815
llama31-8b,g24p2_131,Y0,30.494983230641694
llama31-8b,g24p2_132,ADM+,93.69029543580945
llama31-8b,g24p2_132,ADM-,11.03916492837677
llama31-8b,g24p2_132,CF+,0.25911813049371735
llama31-8b,g24p2_132,CF-,0.0519142662790226
llama31-8b,g24p2_132,EXC+,46.11751935019242
llama31-8b,g24p2_132,EXC-,29.08524520567865
llama31-8b,g24p2_132,MNR+,4.023934483005574
llama31-8b,g24p2_132,MNR-,4.203514858320812
llama31-8b,g24p2_132,RND+,0.6552411460156097
llama31-8b,g24p2_132,RND-,0.739234515625818
llama31-8b,g24p2_132,STR+,47.10282886293313
llama31-8b,g24p2_132,STR-,32.623390521422
llama31-8b,g24p2_132,Y0,0.08508186412617585
llama31-8b,g24p2_133,ADM+,97.74399657689655
llama31-8b,g24p2_133,ADM-,12.579224512098785
llama31-8b,g24p2_133,CF+,55.55385034436738
llama31-8b,g24p2_133,CF-,88.87880331285231
llama31-8b,g24p2_133,EXC+,85.98680944602539
llama31-8b,g24p2_133,EXC-,25.320052224582298
llama31-8b,g24p2_133,MNR+,54.170627009200594
llama31-8b,g24p2_133,MNR-,0.5627186613566859
llama31-8b,g24p2_133,RND+,44.779651456244274
llama31-8b,g24p2_133,RND-,88.88534306934038
llama31-8b,g24p2_133,STR+,92.87775387378866
llama31-8b,g24p2_133,STR-,82.05576012649162
llama31-8b,g24p2_133,Y0,94.40452256920159
llama31-8b,g24p2_134,ADM+,98.65627625147931
llama31-8b,g24p2_134,ADM-,13.150188463672967
llama31-8b,g24p2_134,CF+,55.55295981490237
llama31-8b,g24p2_134,CF-,88.88828999856334
llama31-8b,g24p2_134,EXC+,91.06495634518502
llama31-8b,g24p2_134,EXC-,90.31563251198277
llama31-8b,g24p2_134,MNR+,90.66315322034376
llama31-8b,g24p2_134,MNR-,89.89004217417511
llama31-8b,g24p2_134,RND+,51.627338717481265
llama31-8b,g24p2_134,RND-,88.88706912212892
llama31-8b,g24p2_134,STR+,83.22965484713282
llama31-8b,g24p2_134,STR-,88.80644607548606
llama31-8b,g24p2_134,Y0,94.42872709832876
llama31-8b,g24p2_135,ADM+,3.669352260876786
llama31-8b,g24p2_135,ADM-,0.7054029035903754
llama31-8b,g24p2_135,CF+,88.07964308420878
llama31-8b,g24p2_135,CF-,83.01391592809146
llama31-8b,g24p2_135,EXC+,99.45024963734456
llama31-8b,g24p2_135,EXC-,9.218388669176546
llama31-8b,g24p2_135,MNR+,94.7360700728842
llama31-8b,g24p2_135,MNR-,3.1349411598454844
llama31-8b,g24p2_135,RND+,55.55293767662189
llama31-8b,g24p2_135,RND-,83.86775064329493
llama31-8b,g24p2_135,STR+,47.46435103478146
llama31-8b,g24p2_135,STR-,33.938717676521335
llama31-8b,g24p2_135,Y0,1.5361222157029566
llama31-8b,g24p2_136,ADM+,91.76669732149517
llama31-8b,g24p2_136,ADM-,80.9318397032361
llama31-8b,g24p2_136,CF+,80.20317142548018
llama31-8b,g24p2_136,CF-,82.23417348366439
llama31-8b,g24p2_136,EXC+,65.35970931483506
llama31-8b,g24p2_136,EXC-,89.28510188054571
llama31-8b,g24p2_136,MNR+,53.67731264222996
llama31-8b,g24p2_136,MNR-,81.22138197406314
llama31-8b,g24p2_136,RND+,50.7064814272544
llama31-8b,g24p2_136,RND-,44.46406753986695
llama31-8b,g24p2_136,STR+,53.46018330992156
llama31-8b,g24p2_136,STR-,56.56569265021475
llama31-8b,g24p2_136,Y0,51.92367330467121
llama31-8b,g24p2_137,ADM+,98.33118054173916
llama31-8b,g24p2_137,ADM-,7.379390152186605
llama31-8b,g24p2_137,CF+,44.447924336344016
llama31-8b,g24p2_137,CF-,0.04429140487590131
llama31-8b,g24p2_137,EXC+,44.488072045036205
llama31-8b,g24p2_137,EXC-,2.594807085060875
llama31-8b,g24p2_137,MNR+,52.41825129860945
llama31-8b,g24p2_137,MNR-,51.753899594628315
llama31-8b,g24p2_137,RND+,0.16126297944595136
llama31-8b,g24p2_137,RND-,0.05430532335182535
llama31-8b,g24p2_137,STR+,32.26881644782142
llama31-8b,g24p2_137,STR-,51.306677757032176
llama31-8b,g24p2_137,Y0,6.08602089536064
llama31-8b,g24p2_138,ADM+,99.96793046068494
llama31-8b,g24p2_138,ADM-,12.940952033068108
llama31-8b,g24p2_138,CF+,87.47131026141268
llama31-8b,g24p2_138,CF-,85.93514676903794
llama31-8b,g24p2_138,EXC+,49.6768381741944
llama31-8b,g24p2_138,EXC-,46.86766404711143
llama31-8b,g24p2_138,MNR+,25.946037971630872
llama31-8b,g24p2_138,MNR-,35.6483570856517
llama31-8b,g24p2_138,RND+,87.35393144280995
llama31-8b,g24p2_138,RND-,85.57518684202685
llama31-8b,g24p2_138,STR+,10.103200571833252
llama31-8b,g24p2_138,STR-,55.553897327464064
llama31-8b,g24p2_138,Y0,99.9702965455769
llama31-8b,g24p2_140,ADM+,95.06298683021413
llama31-8b,g24p2_140,ADM-,97.94951158949861
llama31-8b,g24p2_140,CF+,0.08691830846767486
llama31-8b,g24p2_140,CF-,55.54537635039202
llama31-8b,g24p2_140,EXC+,53.27841862354566
llama31-8b,g24p2_140,EXC-,43.410585355913
llama31-8b,g24p2_140,MNR+,78.22529294560628
llama31-8b,g24p2_140,MNR-,51.666948786167055
llama31-8b,g24p2_140,RND+,55.55218849022927
llama31-8b,g24p2_140,RND-,55.55084800573363
llama31-8b,g24p2_140,STR+,63.493000647653425
llama31-8b,g24p2_140,STR-,48.18135651749642
llama31-8b,g24p2_140,Y0,25.27909385514975
llama31-8b,g24p2_141,ADM+,5.1342000502442655
llama31-8b,g24p2_141,ADM-,4.5237108784855895
llama31-8b,g24p2_141,CF+,40.638414907733676
llama31-8b,g24p2_141,CF-,0.43735069938511595
llama31-8b,g24p2_141,EXC+,33.00552452679412
llama31-8b,g24p2_141,EXC-,3.1357649439990904
llama31-8b,g24p2_141,MNR+,35.58998251830687
llama31-8b,g24p2_141,MNR-,41.027887818602785
llama31-8b,g24p2_141,RND+,55.55222621207768
llama31-8b,g24p2_141,RND-,55.55102150247977
llama31-8b,g24p2_141,STR+,24.384083985270752
llama31-8b,g24p2_141,STR-,52.152546795411105
llama31-8b,g24p2_141,Y0,5.57772987973112
llama31-8b,g24p2_142,ADM+,91.20336116451016
llama31-8b,g24p2_142,ADM-,7.743880127104258
llama31-8b,g24p2_142,CF+,44.611872065427825
llama31-8b,g24p2_142,CF-,57.50386131085398
llama31-8b,g24p2_142,EXC+,44.82304038344771
llama31-8b,g24p2_142,EXC-,77.05456115017624
llama31-8b,g24p2_142,MNR+,53.6105849250659
llama31-8b,g24p2_142,MNR-,51.486880200417055
llama31-8b,g24p2_142,RND+,52.00917383346864
llama31-8b,g24p2_142,RND-,57.59050206585198
llama31-8b,g24p2_142,STR+,52.32991668023877
llama31-8b,g24p2_142,STR-,54.113297948656324
llama31-8b,g24p2_142,Y0,61.62809480949621
llama31-8b,g24p2_143,ADM+,96.08268783475995
llama31-8b,g24p2_143,ADM-,10.204889277775376
llama31-8b,g24p2_143,CF+,0.36297417222619466
llama31-8b,g24p2_143,CF-,88.88401510672941
llama31-8b,g24p2_143,EXC+,52.54198742631442
llama31-8b,g24p2_143,EXC-,76.11902992431527
llama31-8b,g24p2_143,MNR+,53.08957709302281
llama31-8b,g24p2_143,MNR-,71.57842424164988
llama31-8b,g24p2_143,RND+,55.554766169914984
llama31-8b,g24p2_143,RND-,88.8867946144605
llama31-8b,g24p2_143,STR+,30.342290289575455
llama31-8b,g24p2_143,STR-,97.01678068166999
llama31-8b,g24p2_143,Y0,96.40693145378049
llama31-8b,g24p2_144,ADM+,93.64348676104207
llama31-8b,g24p2_144,ADM-,89.1921627241408
llama31-8b,g24p2_144,CF+,55.554709374832996
llama31-8b,g24p2_144,CF-,56.902135046982
llama31-8b,g24p2_144,EXC+,54.2996238987814
llama31-8b,g24p2_144,EXC-,69.28494600594335
llama31-8b,g24p2_144,MNR+,54.035118831632644
llama31-8b,g24p2_144,MNR-,54.05595153723554
llama31-8b,g24p2_144,RND+,55.555015757725414
llama31-8b,g24p2_144,RND-,55.55509154574908
llama31-8b,g24p2_144,STR+,46.86456724606631
llama31-8b,g24p2_144,STR-,82.43123462861718
llama31-8b,g24p2_144,Y0,91.47125110160064
llama31-8b,g24p2_145,ADM+,99.08199899457598
llama31-8b,g24p2_145,ADM-,4.55005736365513
llama31-8b,g24p2_145,CF+,0.4210579074456441
llama31-8b,g24p2_145,CF-,55.549250025804234
llama31-8b,g24p2_145,EXC+,46.447924845708606
llama31-8b,g24p2_145,EXC-,44.48980990122433
llama31-8b,g24p2_145,MNR+,52.45238024191738
llama31-8b,g24p2_145,MNR-,48.84471423979903
llama31-8b,g24p2_145,RND+,52.80851924351547
llama31-8b,g24p2_145,RND-,53.19550460284311
llama31-8b,g24p2_145,STR+,50.91664024493501
llama31-8b,g24p2_145,STR-,40.87673936486967
llama31-8b,g24p2_145,Y0,87.91976724080796
llama31-8b,g24p2_146,ADM+,97.74234060816826
llama31-8b,g24p2_146,ADM-,11.814898346906839
llama31-8b,g24p2_146,CF+,0.1409114913303306
llama31-8b,g24p2_146,CF-,0.26531624127855796
llama31-8b,g24p2_146,EXC+,52.0534178847111
llama31-8b,g24p2_146,EXC-,9.220278998145105
llama31-8b,g24p2_146,MNR+,53.95431853829474
llama31-8b,g24p2_146,MNR-,6.847288213079951
llama31-8b,g24p2_146,RND+,0.11817297784533569
llama31-8b,g24p2_146,RND-,0.3011976183887677
llama31-8b,g24p2_146,STR+,54.172165867517805
llama31-8b,g24p2_146,STR-,19.700362484154294
llama31-8b,g24p2_146,Y0,12.737434067642711
llama31-8b,g24p2_147,ADM+,93.09395989197427
llama31-8b,g24p2_147,ADM-,9.516225056200106
llama31-8b,g24p2_147,CF+,55.54808083936437
llama31-8b,g24p2_147,CF-,55.54589565019814
llama31-8b,g24p2_147,EXC+,45.59283242302092
llama31-8b,g24p2_147,EXC-,42.223266393822236
llama31-8b,g24p2_147,MNR+,51.66880193178013
llama31-8b,g24p2_147,MNR-,49.58450887780054
llama31-8b,g24p2_147,RND+,55.553002102176244
llama31-8b,g24p2_147,RND-,55.54944797500892
llama31-8b,g24p2_147,STR+,38.01422093658114
llama31-8b,g24p2_147,STR-,41.80488243359436
llama31-8b,g24p2_147,Y0,64.45667207689206
llama31-8b,g24p2_148,ADM+,98.80912616107778
llama31-8b,g24p2_148,ADM-,1.6674882216432407
llama31-8b,g24p2_148,CF+,0.07119634980861794
llama31-8b,g24p2_148,CF-,0.047366490277928025
llama31-8b,g24p2_148,EXC+,35.68828003015503
llama31-8b,g24p2_148,EXC-,19.37289883336966
llama31-8b,g24p2_148,MNR+,47.41586778080661
llama31-8b,g24p2_148,MNR-,2.0704771950094645
llama31-8b,g24p2_148,RND+,0.06269571681953962
llama31-8b,g24p2_148,RND-,0.031503556082214175
llama31-8b,g24p2_148,STR+,19.514369702351274
llama31-8b,g24p2_148,STR-,3.758936228416907
llama31-8b,g24p2_148,Y0,69.48088737361564
llama31-8b,g24p2_149,ADM+,97.2216056914931
llama31-8b,g24p2_149,ADM-,4.399210646273104
llama31-8b,g24p2_149,CF+,55.55309325413171
llama31-8b,g24p2_149,CF-,55.55303606726681
llama31-8b,g24p2_149,EXC+,11.347952577637471
llama31-8b,g24p2_149,EXC-,0.4803314832966418
llama31-8b,g24p2_149,MNR+,41.01097116693259
llama31-8b,g24p2_149,MNR-,51.70298066628181
llama31-8b,g24p2_149,RND+,55.55220348705565
llama31-8b,g24p2_149,RND-,55.551879920231656
llama31-8b,g24p2_149,STR+,44.3363253869935
llama31-8b,g24p2_149,STR-,43.12032116746988
llama31-8b,g24p2_149,Y0,0.834043636646687
llama31-8b,g24p2_150,ADM+,4.050548564516462
llama31-8b,g24p2_150,ADM-,10.385061508765814
llama31-8b,g24p2_150,CF+,86.94928914459938
llama31-8b,g24p2_150,CF-,86.7367568269493
llama31-8b,g24p2_150,EXC+,22.106814740140358
llama31-8b,g24p2_150,EXC-,56.22584773690735
llama31-8b,g24p2_150,MNR+,57.96179172658981
llama31-8b,g24p2_150,MNR-,60.899358064435496
llama31-8b,g24p2_150,RND+,53.96031119084827
llama31-8b,g24p2_150,RND-,53.82888471759818
llama31-8b,g24p2_150,STR+,53.342176051866794
llama31-8b,g24p2_150,STR-,51.17930852338249
llama31-8b,g24p2_150,Y0,45.41178917584895
llama31-8b,g24p2_153,ADM+,94.73464126842916
llama31-8b,g24p2_153,ADM-,92.778615303191
llama31-8b,g24p2_153,CF+,27.997236128466657
llama31-8b,g24p2_153,CF-,0.41977890257375666
llama31-8b,g24p2_153,EXC+,48.13430826705419
llama31-8b,g24p2_153,EXC-,89.28483761315294
llama31-8b,g24p2_153,MNR+,87.17510085480643
llama31-8b,g24p2_153,MNR-,58.54796628125794
llama31-8b,g24p2_153,RND+,55.13071414854459
llama31-8b,g24p2_153,RND-,0.1156493275852575
llama31-8b,g24p2_153,STR+,93.50429708396918
llama31-8b,g24p2_153,STR-,89.18675920976185
llama31-8b,g24p2_153,Y0,97.04174414261986
llama31-8b,g24p2_154,ADM+,12.630023920921722
llama31-8b,g24p2_154,ADM-,0.14177294014700467
llama31-8b,g24p2_154,CF+,54.19618352867068
llama31-8b,g24p2_154,CF-,54.49325466375292
llama31-8b,g24p2_154,EXC+,51.62971859566716
llama31-8b,g24p2_154,EXC-,46.9455781391528
llama31-8b,g24p2_154,MNR+,42.20573490944403
llama31-8b,g24p2_154,MNR-,46.53730366342444
llama31-8b,g24p2_154,RND+,54.31688363045909
llama31-8b,g24p2_154,RND-,54.469348291262556
llama31-8b,g24p2_154,STR+,50.56487778404599
llama31-8b,g24p2_154,STR-,45.29036377797183
llama31-8b,g24p2_154,Y0,92.8589236823636
llama31-8b,g24p2_156,ADM+,98.93583224220963
llama31-8b,g24p2_156,ADM-,93.51196400622821
llama31-8b,g24p2_156,CF+,55.55280239118761
llama31-8b,g24p2_156,CF-,88.88351737399812
llama31-8b,g24p2_156,EXC+,43.557546747481155
llama31-8b,g24p2_156,EXC-,90.14526315261713
llama31-8b,g24p2_156,MNR+,55.555238816354404
llama31-8b,g24p2_156,MNR-,85.95642614410957
llama31-8b,g24p2_156,RND+,55.55345636893657
llama31-8b,g24p2_156,RND-,88.88516394507016
llama31-8b,g24p2_156,STR+,40.94802752345436
llama31-8b,g24p2_156,STR-,68.67095337137435
llama31-8b,g24p2_156,Y0,99.89146290504884
llama31-8b,g24p2_158,ADM+,96.08118794793664
llama31-8b,g24p2_158,ADM-,93.43386818533945
llama31-8b,g24p2_158,CF+,44.46942851314002
llama31-8b,g24p2_158,CF-,44.450444518629006
llama31-8b,g24p2_158,EXC+,48.87654169147749
llama31-8b,g24p2_158,EXC-,51.789941497107755
llama31-8b,g24p2_158,MNR+,9.88822674709318
llama31-8b,g24p2_158,MNR-,26.725232000196463
llama31-8b,g24p2_158,RND+,44.45326432975446
llama31-8b,g24p2_158,RND-,44.458530284533275
llama31-8b,g24p2_158,STR+,33.47452130665263
llama31-8b,g24p2_158,STR-,7.8387286325933685
llama31-8b,g24p2_158,Y0,7.025108859912271
llama31-8b,g24p2_159,ADM+,97.94928698998062
llama31-8b,g24p2_159,ADM-,95.28668075433727
llama31-8b,g24p2_159,CF+,55.549270387814204
llama31-8b,g24p2_159,CF-,55.54856757588729
llama31-8b,g24p2_159,EXC+,87.65649016774186
llama31-8b,g24p2_159,EXC-,12.624290381087302
llama31-8b,g24p2_159,MNR+,49.19986726641
llama31-8b,g24p2_159,MNR-,11.218367852309195
llama31-8b,g24p2_159,RND+,0.10054114358384697
llama31-8b,g24p2_159,RND-,0.09681162293248231
llama31-8b,g24p2_159,STR+,47.937471830984165
llama31-8b,g24p2_159,STR-,47.952571693702254
llama31-8b,g24p2_159,Y0,87.38837155796982
llama31-8b,g24p2_160,ADM+,99.04663002756843
llama31-8b,g24p2_160,ADM-,5.520418921090949
llama31-8b,g24p2_160,CF+,44.476681804797636
llama31-8b,g24p2_160,CF-,0.33382642200569745
llama31-8b,g24p2_160,EXC+,49.261692024685736
llama31-8b,g24p2_160,EXC-,50.735054217639686
llama31-8b,g24p2_160,MNR+,53.16046119837972
llama31-8b,g24p2_160,MNR-,53.151529431142556
llama31-8b,g24p2_160,RND+,55.553124449702246
llama31-8b,g24p2_160,RND-,0.33084945000828
llama31-8b,g24p2_160,STR+,43.021369942584364
llama31-8b,g24p2_160,STR-,45.652629882240056
llama31-8b,g24p2_160,Y0,37.856189850158785
llama31-8b,g24p2_161,ADM+,44.63723594908166
