model,p2_id,item_id,arm,kind,value
mistral-small-24b,g24p2_217,g24p2_217_plus,plus,counterfactual_delete_post,89.39464869786273
mistral-small-24b,g24p2_217,g24p2_217_minus,minus,admit_post,97.84385123750307
mistral-small-24b,g24p2_217,g24p2_217_minus,minus,exclude_post,10.529807580722348
mistral-small-24b,g24p2_217,g24p2_217_minus,minus,strong_exclude_post,86.52592551868085
mistral-small-24b,g24p2_217,g24p2_217_minus,minus,counterfactual_delete_post,79.8956540743349
mistral-small-24b,g24p2_218,g24p2_218_plus,plus,base,47.842547469063
mistral-small-24b,g24p2_218,g24p2_218_plus,plus,admit_post,93.33287261827141
mistral-small-24b,g24p2_218,g24p2_218_plus,plus,exclude_post,13.862205343913185
mistral-small-24b,g24p2_218,g24p2_218_plus,plus,strong_exclude_post,12.927430927783126
mistral-small-24b,g24p2_218,g24p2_218_plus,plus,counterfactual_delete_post,39.357424368856336
mistral-small-24b,g24p2_218,g24p2_218_minus,minus,admit_post,82.20689641155096
mistral-small-24b,g24p2_218,g24p2_218_minus,minus,exclude_post,1.432846156647243
mistral-small-24b,g24p2_218,g24p2_218_minus,minus,strong_exclude_post,34.35499089739894
mistral-small-24b,g24p2_218,g24p2_218_minus,minus,counterfactual_delete_post,27.363917523376305
mistral-small-24b,g24p2_219,g24p2_219_plus,plus,base,37.08656888705236
mistral-small-24b,g24p2_219,g24p2_219_plus,plus,admit_post,98.90660695472283
mistral-small-24b,g24p2_219,g24p2_219_plus,plus,exclude_post,26.18899391145665
mistral-small-24b,g24p2_219,g24p2_219_plus,plus,strong_exclude_post,22.168491841546036
mistral-small-24b,g24p2_219,g24p2_219_plus,plus,counterfactual_delete_post,32.00915947003066
mistral-small-24b,g24p2_219,g24p2_219_minus,minus,admit_post,5.39305415766079
mistral-small-24b,g24p2_219,g24p2_219_minus,minus,exclude_post,3.933815690240146
mistral-small-24b,g24p2_219,g24p2_219_minus,minus,strong_exclude_post,31.357837573104064
mistral-small-24b,g24p2_219,g24p2_219_minus,minus,counterfactual_delete_post,30.70398641930548
mistral-small-24b,g24p2_220,g24p2_220_plus,plus,base,6.209453239637565
mistral-small-24b,g24p2_220,g24p2_220_plus,plus,admit_post,99.1673361539769
mistral-small-24b,g24p2_220,g24p2_220_plus,plus,exclude_post,5.71508699327742
mistral-small-24b,g24p2_220,g24p2_220_plus,plus,strong_exclude_post,0.0408451984658346
mistral-small-24b,g24p2_220,g24p2_220_plus,plus,counterfactual_delete_post,4.102933497833501
mistral-small-24b,g24p2_220,g24p2_220_minus,minus,admit_post,7.2834702124179245
mistral-small-24b,g24p2_220,g24p2_220_minus,minus,exclude_post,0.03418753385907445
mistral-small-24b,g24p2_220,g24p2_220_minus,minus,strong_exclude_post,0.03506862500903839
mistral-small-24b,g24p2_220,g24p2_220_minus,minus,counterfactual_delete_post,40.224763622185755
mistral-small-24b,g24p2_223,g24p2_223_plus,plus,base,0.2507817183677397
mistral-small-24b,g24p2_223,g24p2_223_plus,plus,admit_post,99.23740953147848
mistral-small-24b,g24p2_223,g24p2_223_plus,plus,exclude_post,9.834446258629875
mistral-small-24b,g24p2_223,g24p2_223_plus,plus,strong_exclude_post,0.6077371731884008
mistral-small-24b,g24p2_223,g24p2_223_plus,plus,counterfactual_delete_post,2.2301536321851563
mistral-small-24b,g24p2_223,g24p2_223_minus,minus,admit_post,10.166972113233184
mistral-small-24b,g24p2_223,g24p2_223_minus,minus,exclude_post,2.164013496451254
mistral-small-24b,g24p2_223,g24p2_223_minus,minus,strong_exclude_post,6.556061384092097
mistral-small-24b,g24p2_223,g24p2_223_minus,minus,counterfactual_delete_post,10.849301505785682
mistral-small-24b,g24p2_224,g24p2_224_plus,plus,base,20.85115070037712
mistral-small-24b,g24p2_224,g24p2_224_plus,plus,admit_post,65.98732958039938
mistral-small-24b,g24p2_224,g24p2_224_plus,plus,exclude_post,14.0868891100031
mistral-small-24b,g24p2_224,g24p2_224_plus,plus,strong_exclude_post,13.248822966672261
mistral-small-24b,g24p2_224,g24p2_224_plus,plus,counterfactual_delete_post,27.677851960241437
mistral-small-24b,g24p2_224,g24p2_224_minus,minus,admit_post,23.629791917523942
mistral-small-24b,g24p2_224,g24p2_224_minus,minus,exclude_post,7.516861544678172
mistral-small-24b,g24p2_224,g24p2_224_minus,minus,strong_exclude_post,13.236610041932819
mistral-small-24b,g24p2_224,g24p2_224_minus,minus,counterfactual_delete_post,27.898273761076656
mistral-small-24b,g24p2_225,g24p2_225_plus,plus,base,4.953116918563511
mistral-small-24b,g24p2_225,g24p2_225_plus,plus,admit_post,93.9796016624597
mistral-small-24b,g24p2_225,g24p2_225_plus,plus,exclude_post,26.344755735473953
mistral-small-24b,g24p2_225,g24p2_225_plus,plus,strong_exclude_post,32.624277897624445
mistral-small-24b,g24p2_225,g24p2_225_plus,plus,counterfactual_delete_post,78.09743596241046
mistral-small-24b,g24p2_225,g24p2_225_minus,minus,admit_post,95.09154491901484
mistral-small-24b,g24p2_225,g24p2_225_minus,minus,exclude_post,20.943764457659434
mistral-small-24b,g24p2_225,g24p2_225_minus,minus,strong_exclude_post,18.2100329069814
mistral-small-24b,g24p2_225,g24p2_225_minus,minus,counterfactual_delete_post,78.04504126871794
mistral-small-24b,g24p2_227,g24p2_227_plus,plus,base,4.147465787314602
mistral-small-24b,g24p2_227,g24p2_227_plus,plus,admit_post,90.85257145247293
mistral-small-24b,g24p2_227,g24p2_227_plus,plus,exclude_post,8.650629027841454
mistral-small-24b,g24p2_227,g24p2_227_plus,plus,strong_exclude_post,4.708685956295222
mistral-small-24b,g24p2_227,g24p2_227_plus,plus,counterfactual_delete_post,11.534987507245704
mistral-small-24b,g24p2_227,g24p2_227_minus,minus,admit_post,0.11550241888871643
mistral-small-24b,g24p2_227,g24p2_227_minus,minus,exclude_post,28.807463475830225
mistral-small-24b,g24p2_227,g24p2_227_minus,minus,strong_exclude_post,7.532570453781231
mistral-small-24b,g24p2_227,g24p2_227_minus,minus,counterfactual_delete_post,10.86601106017311
mistral-small-24b,g24p2_228,g24p2_228_plus,plus,base,31.552695008044946
mistral-small-24b,g24p2_228,g24p2_228_plus,plus,admit_post,91.9784524749213
mistral-small-24b,g24p2_228,g24p2_228_plus,plus,exclude_post,36.13640633340082
mistral-small-24b,g24p2_228,g24p2_228_plus,plus,strong_exclude_post,41.978074726037036
mistral-small-24b,g24p2_228,g24p2_228_plus,plus,counterfactual_delete_post,44.7528356147735
mistral-small-24b,g24p2_228,g24p2_228_minus,minus,admit_post,64.37660261855963
mistral-small-24b,g24p2_228,g24p2_228_minus,minus,exclude_post,20.388516567995005
mistral-small-24b,g24p2_228,g24p2_228_minus,minus,strong_exclude_post,28.730490371911472
mistral-small-24b,g24p2_228,g24p2_228_minus,minus,counterfactual_delete_post,27.914838816193846
mistral-small-24b,g24p2_230,g24p2_230_plus,plus,base,0.14920874717325108
mistral-small-24b,g24p2_230,g24p2_230_plus,plus,admit_post,97.84120214210283
mistral-small-24b,g24p2_230,g24p2_230_plus,plus,exclude_post,21.879932513525414
mistral-small-24b,g24p2_230,g24p2_230_plus,plus,strong_exclude_post,11.790709162832576
mistral-small-24b,g24p2_230,g24p2_230_plus,plus,counterfactual_delete_post,12.803614403129163
mistral-small-24b,g24p2_230,g24p2_230_minus,minus,admit_post,5.2105882109186155
mistral-small-24b,g24p2_230,g24p2_230_minus,minus,exclude_post,8.266669409702002
mistral-small-24b,g24p2_230,g24p2_230_minus,minus,strong_exclude_post,8.223533311845136
mistral-small-24b,g24p2_230,g24p2_230_minus,minus,counterfactual_delete_post,9.054515084955703
mistral-small-24b,g24p2_231,g24p2_231_plus,plus,base,0.5691932363398987
mistral-small-24b,g24p2_231,g24p2_231_plus,plus,admit_post,98.78825821841741
mistral-small-24b,g24p2_231,g24p2_231_plus,plus,exclude_post,22.660279504160858
mistral-small-24b,g24p2_231,g24p2_231_plus,plus,strong_exclude_post,24.22755257910022
mistral-small-24b,g24p2_231,g24p2_231_plus,plus,counterfactual_delete_post,41.28199281590551
mistral-small-24b,g24p2_231,g24p2_231_minus,minus,admit_post,10.341105212463825
mistral-small-24b,g24p2_231,g24p2_231_minus,minus,exclude_post,32.36570855014052
mistral-small-24b,g24p2_231,g24p2_231_minus,minus,strong_exclude_post,27.829868053137666
mistral-small-24b,g24p2_231,g24p2_231_minus,minus,counterfactual_delete_post,43.19243571530357
mistral-small-24b,g24p2_232,g24p2_232_plus,plus,base,29.5369311798434
mistral-small-24b,g24p2_232,g24p2_232_plus,plus,admit_post,99.93629196731833
mistral-small-24b,g24p2_232,g24p2_232_plus,plus,exclude_post,35.84353912181251
mistral-small-24b,g24p2_232,g24p2_232_plus,plus,strong_exclude_post,26.197571091916
mistral-small-24b,g24p2_232,g24p2_232_plus,plus,counterfactual_delete_post,31.279386778399683
mistral-small-24b,g24p2_232,g24p2_232_minus,minus,admit_post,0.053104263818500065
mistral-small-24b,g24p2_232,g24p2_232_minus,minus,exclude_post,44.56738301490728
mistral-small-24b,g24p2_232,g24p2_232_minus,minus,strong_exclude_post,33.976706980271715
mistral-small-24b,g24p2_232,g24p2_232_minus,minus,counterfactual_delete_post,36.190212521486565
mistral-small-24b,g24p2_233,g24p2_233_plus,plus,base,99.60788664375666
mistral-small-24b,g24p2_233,g24p2_233_plus,plus,admit_post,99.82583273933648
mistral-small-24b,g24p2_233,g24p2_233_plus,plus,exclude_post,33.95385559457742
mistral-small-24b,g24p2_233,g24p2_233_plus,plus,strong_exclude_post,13.219168120674373
mistral-small-24b,g24p2_233,g24p2_233_plus,plus,counterfactual_delete_post,32.63734704008568
mistral-small-24b,g24p2_233,g24p2_233_minus,minus,admit_post,0.048007083606930075
mistral-small-24b,g24p2_233,g24p2_233_minus,minus,exclude_post,28.96156377925414
mistral-small-24b,g24p2_233,g24p2_233_minus,minus,strong_exclude_post,94.2069134713425
mistral-small-24b,g24p2_233,g24p2_233_minus,minus,counterfactual_delete_post,7.401849688766071
mistral-small-24b,g24p2_234,g24p2_234_plus,plus,base,25.492736283107085
mistral-small-24b,g24p2_234,g24p2_234_plus,plus,admit_post,95.53044326680248
mistral-small-24b,g24p2_234,g24p2_234_plus,plus,exclude_post,37.859920801013274
mistral-small-24b,g24p2_234,g24p2_234_plus,plus,strong_exclude_post,59.84885986533941
mistral-small-24b,g24p2_234,g24p2_234_plus,plus,counterfactual_delete_post,57.98011508983799
mistral-small-24b,g24p2_234,g24p2_234_minus,minus,admit_post,41.476537779783314
mistral-small-24b,g24p2_234,g24p2_234_minus,minus,exclude_post,26.873812875041725
mistral-small-24b,g24p2_234,g24p2_234_minus,minus,strong_exclude_post,46.9669107799814
mistral-small-24b,g24p2_234,g24p2_234_minus,minus,counterfactual_delete_post,37.66996708076312
mistral-small-24b,g24p2_235,g24p2_235_plus,plus,base,0.08712839142939836
mistral-small-24b,g24p2_235,g24p2_235_plus,plus,admit_post,99.26597043296894
mistral-small-24b,g24p2_235,g24p2_235_plus,plus,exclude_post,24.085811078206376
mistral-small-24b,g24p2_235,g24p2_235_plus,plus,strong_exclude_post,36.50810628223171
mistral-small-24b,g24p2_235,g24p2_235_plus,plus,counterfactual_delete_post,44.0809968809032
mistral-small-24b,g24p2_235,g24p2_235_minus,minus,admit_post,0.0585997851957846
mistral-small-24b,g24p2_235,g24p2_235_minus,minus,exclude_post,32.27407249338936
mistral-small-24b,g24p2_235,g24p2_235_minus,minus,strong_exclude_post,57.89794589990621
mistral-small-24b,g24p2_235,g24p2_235_minus,minus,counterfactual_delete_post,44.652895764681865
mistral-small-24b,g24p2_237,g24p2_237_plus,plus,base,5.981565640203947
mistral-small-24b,g24p2_237,g24p2_237_plus,plus,admit_post,99.07773062116125
mistral-small-24b,g24p2_237,g24p2_237_plus,plus,exclude_post,39.62872936302018
mistral-small-24b,g24p2_237,g24p2_237_plus,plus,strong_exclude_post,40.27385171919812
mistral-small-24b,g24p2_237,g24p2_237_plus,plus,counterfactual_delete_post,56.41550635978794
mistral-small-24b,g24p2_237,g24p2_237_minus,minus,admit_post,7.352635566676341
mistral-small-24b,g24p2_237,g24p2_237_minus,minus,exclude_post,12.371405191045298
mistral-small-24b,g24p2_237,g24p2_237_minus,minus,strong_exclude_post,6.229061881314259
mistral-small-24b,g24p2_237,g24p2_237_minus,minus,counterfactual_delete_post,78.57417185950843
mistral-small-24b,g24p2_238,g24p2_238_plus,plus,base,2.067200616733558
mistral-small-24b,g24p2_238,g24p2_238_plus,plus,admit_post,99.87854665714877
mistral-small-24b,g24p2_238,g24p2_238_plus,plus,exclude_post,28.3758182932814
mistral-small-24b,g24p2_238,g24p2_238_plus,plus,strong_exclude_post,20.91241431624212
mistral-small-24b,g24p2_238,g24p2_238_plus,plus,counterfactual_delete_post,0.4243254394875723
mistral-small-24b,g24p2_238,g24p2_238_minus,minus,admit_post,0.05100808335331833
mistral-small-24b,g24p2_238,g24p2_238_minus,minus,exclude_post,5.632108940629507
mistral-small-24b,g24p2_238,g24p2_238_minus,minus,strong_exclude_post,22.361089458363434
mistral-small-24b,g24p2_238,g24p2_238_minus,minus,counterfactual_delete_post,33.888115585376305
mistral-small-24b,g24p2_239,g24p2_239_plus,plus,base,0.08968641570158514
mistral-small-24b,g24p2_239,g24p2_239_plus,plus,admit_post,99.65387712486213
mistral-small-24b,g24p2_239,g24p2_239_plus,plus,exclude_post,26.44226393981402
mistral-small-24b,g24p2_239,g24p2_239_plus,plus,strong_exclude_post,35.021532241531325
mistral-small-24b,g24p2_239,g24p2_239_plus,plus,counterfactual_delete_post,47.784874964584965
mistral-small-24b,g24p2_239,g24p2_239_minus,minus,admit_post,0.08901630801814425
mistral-small-24b,g24p2_239,g24p2_239_minus,minus,exclude_post,23.598610024219983
mistral-small-24b,g24p2_239,g24p2_239_minus,minus,strong_exclude_post,32.55318938369955
mistral-small-24b,g24p2_239,g24p2_239_minus,minus,counterfactual_delete_post,47.44608209532693
mistral-small-24b,g24p2_240,g24p2_240_plus,plus,base,19.356321458230664
mistral-small-24b,g24p2_240,g24p2_240_plus,plus,admit_post,99.34682269748163
mistral-small-24b,g24p2_240,g24p2_240_plus,plus,exclude_post,32.28532861542767
mistral-small-24b,g24p2_240,g24p2_240_plus,plus,strong_exclude_post,58.34034677481712
mistral-small-24b,g24p2_240,g24p2_240_plus,plus,counterfactual_delete_post,47.45595988224824
mistral-small-24b,g24p2_240,g24p2_240_minus,minus,admit_post,9.148643786623502
mistral-small-24b,g24p2_240,g24p2_240_minus,minus,exclude_post,32.943572286150385
mistral-small-24b,g24p2_240,g24p2_240_minus,minus,strong_exclude_post,14.438161199323494
mistral-small-24b,g24p2_240,g24p2_240_minus,minus,counterfactual_delete_post,21.141866437498866
mistral-small-24b,g24p2_242,g24p2_242_plus,plus,base,46.687961083109485
mistral-small-24b,g24p2_242,g24p2_242_plus,plus,admit_post,95.81938123829126
mistral-small-24b,g24p2_242,g24p2_242_plus,plus,exclude_post,32.60862724380064
mistral-small-24b,g24p2_242,g24p2_242_plus,plus,strong_exclude_post,32.12730888327173
mistral-small-24b,g24p2_242,g24p2_242_plus,plus,counterfactual_delete_post,40.59975341712649
mistral-small-24b,g24p2_242,g24p2_242_minus,minus,admit_post,0.08480014586204918
mistral-small-24b,g24p2_242,g24p2_242_minus,minus,exclude_post,39.383732447656115
mistral-small-24b,g24p2_242,g24p2_242_minus,minus,strong_exclude_post,37.3868482961414
mistral-small-24b,g24p2_242,g24p2_242_minus,minus,counterfactual_delete_post,42.63467924513108
mistral-small-24b,g24p2_245,g24p2_245_plus,plus,base,99.9076921137032
mistral-small-24b,g24p2_245,g24p2_245_plus,plus,admit_post,99.85500099398838
mistral-small-24b,g24p2_245,g24p2_245_plus,plus,exclude_post,23.73310275828753
mistral-small-24b,g24p2_245,g24p2_245_plus,plus,strong_exclude_post,82.93583191177171
mistral-small-24b,g24p2_245,g24p2_245_plus,plus,counterfactual_delete_post,35.37361735943294
mistral-small-24b,g24p2_245,g24p2_245_minus,minus,admit_post,0.09500564161044583
mistral-small-24b,g24p2_245,g24p2_245_minus,minus,exclude_post,41.193085133255735
mistral-small-24b,g24p2_245,g24p2_245_minus,minus,strong_exclude_post,42.54066790288137
mistral-small-24b,g24p2_245,g24p2_245_minus,minus,counterfactual_delete_post,47.573159034134505
mistral-small-24b,g24p2_246,g24p2_246_plus,plus,base,92.07030873034586
mistral-small-24b,g24p2_246,g24p2_246_plus,plus,admit_post,99.9627053193079
mistral-small-24b,g24p2_246,g24p2_246_plus,plus,exclude_post,27.76611257007172
mistral-small-24b,g24p2_246,g24p2_246_plus,plus,strong_exclude_post,18.665508574855227
mistral-small-24b,g24p2_246,g24p2_246_plus,plus,counterfactual_delete_post,28.34485911801047
mistral-small-24b,g24p2_246,g24p2_246_minus,minus,admit_post,0.05036994060702033
mistral-small-24b,g24p2_246,g24p2_246_minus,minus,exclude_post,40.194760770614444
mistral-small-24b,g24p2_246,g24p2_246_minus,minus,strong_exclude_post,35.47981045610952
mistral-small-24b,g24p2_246,g24p2_246_minus,minus,counterfactual_delete_post,37.30696225329334
mistral-small-24b,g24p2_247,g24p2_247_plus,plus,base,89.49579292813786
mistral-small-24b,g24p2_247,g24p2_247_plus,plus,admit_post,99.94071214643704
mistral-small-24b,g24p2_247,g24p2_247_plus,plus,exclude_post,12.791760490933193
mistral-small-24b,g24p2_247,g24p2_247_plus,plus,strong_exclude_post,12.754024551013522
mistral-small-24b,g24p2_247,g24p2_247_plus,plus,counterfactual_delete_post,35.203542937790566
mistral-small-24b,g24p2_247,g24p2_247_minus,minus,admit_post,12.045997877248418
mistral-small-24b,g24p2_247,g24p2_247_minus,minus,exclude_post,5.970398336374882
mistral-small-24b,g24p2_247,g24p2_247_minus,minus,strong_exclude_post,20.28587450009493
mistral-small-24b,g24p2_247,g24p2_247_minus,minus,counterfactual_delete_post,33.26919971522685
mistral-small-24b,g24p2_248,g24p2_248_plus,plus,base,12.629430687794347
mistral-small-24b,g24p2_248,g24p2_248_plus,plus,admit_post,92.65784570407558
mistral-small-24b,g24p2_248,g24p2_248_plus,plus,exclude_post,14.426661931058979
mistral-small-24b,g24p2_248,g24p2_248_plus,plus,strong_exclude_post,19.098190013538474
mistral-small-24b,g24p2_248,g24p2_248_plus,plus,counterfactual_delete_post,36.38632442084728
mistral-small-24b,g24p2_248,g24p2_248_minus,minus,admit_post,6.012727476937094
mistral-small-24b,g24p2_248,g24p2_248_minus,minus,exclude_post,17.914828338053823
mistral-small-24b,g24p2_248,g24p2_248_minus,minus,strong_exclude_post,21.402437870376044
mistral-small-24b,g24p2_248,g24p2_248_minus,minus,counterfactual_delete_post,4.068406773703774
mistral-small-24b,g24p2_250,g24p2_250_plus,plus,base,28.752147335517236
mistral-small-24b,g24p2_250,g24p2_250_plus,plus,admit_post,91.52337682210951
mistral-small-24b,g24p2_250,g24p2_250_plus,plus,exclude_post,36.669623452255294
mistral-small-24b,g24p2_250,g24p2_250_plus,plus,strong_exclude_post,31.748590470568193
